Date,Open,High,Low,Close,Adj Close,Volume
2012-11-14,149500.000000,150500.000000,148000.000000,149000.000000,140951.046875,169386
2012-11-15,147000.000000,150500.000000,146500.000000,149000.000000,140951.046875,136051
2012-11-16,150000.000000,153000.000000,149000.000000,151500.000000,143316.000000,259814
2012-11-19,153500.000000,153500.000000,150500.000000,151500.000000,143316.000000,145317
2012-11-20,153000.000000,154000.000000,150500.000000,151000.000000,142843.000000,142853
2012-11-21,152000.000000,153500.000000,149500.000000,152500.000000,144261.984375,233285
2012-11-22,154000.000000,155500.000000,153000.000000,153000.000000,144734.953125,178167
2012-11-23,154500.000000,156500.000000,154000.000000,155000.000000,146626.921875,214751
2012-11-26,156000.000000,156000.000000,153500.000000,154000.000000,145680.921875,145083
2012-11-27,155500.000000,155500.000000,150500.000000,153000.000000,144734.953125,232835
2012-11-28,153500.000000,155500.000000,152500.000000,155500.000000,147099.906250,208027
2012-11-29,156500.000000,157000.000000,153500.000000,155000.000000,146626.921875,173026
2012-11-30,155000.000000,156500.000000,154000.000000,155500.000000,147099.906250,140359
2012-12-03,156000.000000,157000.000000,155000.000000,156000.000000,147572.906250,102305
2012-12-04,155000.000000,156000.000000,154500.000000,156000.000000,147572.906250,127669
2012-12-05,155500.000000,156000.000000,153000.000000,154000.000000,145680.921875,144392
2012-12-06,148000.000000,151500.000000,147500.000000,151500.000000,143316.000000,347348
2012-12-07,152000.000000,153000.000000,150500.000000,153000.000000,144734.953125,105485
2012-12-10,151500.000000,153500.000000,150500.000000,152500.000000,144261.984375,112825
2012-12-11,152500.000000,154500.000000,151000.000000,152500.000000,144261.984375,168130
2012-12-12,153000.000000,154000.000000,148000.000000,151500.000000,143316.000000,269093
2012-12-13,150000.000000,154000.000000,150000.000000,154000.000000,145680.921875,238190
2012-12-14,153500.000000,156000.000000,152500.000000,156000.000000,147572.906250,192116
2012-12-17,156500.000000,156500.000000,152000.000000,153000.000000,144734.953125,156746
2012-12-18,153500.000000,154500.000000,152500.000000,154500.000000,146153.937500,101051
2012-12-20,155500.000000,156000.000000,154000.000000,156000.000000,147572.906250,128022
2012-12-21,156500.000000,157500.000000,152500.000000,153000.000000,144734.953125,191450
2012-12-24,154000.000000,154500.000000,152000.000000,153500.000000,145207.953125,96775
2012-12-26,154500.000000,155000.000000,152500.000000,153000.000000,144734.953125,127351
2012-12-27,153000.000000,153500.000000,151000.000000,152000.000000,145212.625000,130052
2012-12-28,152000.000000,153000.000000,151000.000000,151000.000000,144257.296875,91687
2013-01-02,152000.000000,153500.000000,152000.000000,152500.000000,145690.328125,116016
2013-01-03,154000.000000,156000.000000,154000.000000,155500.000000,148556.343750,275244
2013-01-04,156500.000000,158500.000000,155000.000000,157000.000000,149989.390625,288395
2013-01-07,157000.000000,157500.000000,153500.000000,153500.000000,146645.656250,177876
2013-01-08,153500.000000,155000.000000,152000.000000,154000.000000,147123.328125,184159
2013-01-09,155000.000000,156000.000000,154000.000000,155000.000000,148078.703125,124070
2013-01-10,154500.000000,155500.000000,153500.000000,154000.000000,147123.328125,139266
2013-01-11,155500.000000,155500.000000,150500.000000,150500.000000,143779.609375,234973
2013-01-14,150500.000000,150500.000000,148000.000000,149000.000000,142346.593750,190903
2013-01-15,149000.000000,150500.000000,148000.000000,148500.000000,141868.906250,127675
2013-01-16,150500.000000,150500.000000,148500.000000,149000.000000,142346.593750,91017
2013-01-17,149500.000000,150000.000000,146500.000000,148000.000000,141391.265625,149758
2013-01-18,148500.000000,149000.000000,144500.000000,146000.000000,139480.562500,180522
2013-01-21,145500.000000,146000.000000,144500.000000,145000.000000,138525.218750,135422
2013-01-22,145000.000000,147000.000000,144500.000000,146000.000000,139480.562500,111843
2013-01-23,147500.000000,148500.000000,146500.000000,147000.000000,140435.906250,114989
2013-01-24,147000.000000,147000.000000,141500.000000,143000.000000,136614.531250,241884
2013-01-25,143000.000000,143500.000000,139500.000000,143000.000000,136614.531250,208316
2013-01-28,142500.000000,142500.000000,139500.000000,141000.000000,134703.843750,170260
2013-01-29,141000.000000,144500.000000,141000.000000,141500.000000,135181.484375,208645
2013-01-30,141000.000000,143500.000000,140500.000000,143000.000000,136614.531250,148527
2013-01-31,142000.000000,143500.000000,141500.000000,142500.000000,136136.843750,113047
2013-02-01,143500.000000,143500.000000,139500.000000,140000.000000,133748.484375,150953
2013-02-04,141000.000000,141500.000000,137000.000000,138000.000000,131837.796875,172334
2013-02-05,138000.000000,139000.000000,136000.000000,138000.000000,131837.796875,103676
2013-02-06,138500.000000,140500.000000,137500.000000,139000.000000,132793.125000,115367
2013-02-07,138500.000000,140500.000000,137500.000000,137500.000000,131360.109375,103387
2013-02-08,137500.000000,141000.000000,137500.000000,140000.000000,133748.484375,130057
2013-02-12,140500.000000,142500.000000,140000.000000,140500.000000,134226.156250,83702
2013-02-13,141000.000000,142500.000000,141000.000000,141500.000000,135181.484375,98145
2013-02-14,142000.000000,143000.000000,141000.000000,141500.000000,135181.484375,94539
2013-02-15,142000.000000,142000.000000,140000.000000,140500.000000,134226.156250,85699
2013-02-18,141000.000000,141500.000000,139500.000000,140000.000000,133748.484375,58259
2013-02-19,140000.000000,141500.000000,140000.000000,140000.000000,133748.484375,91323
2013-02-20,140500.000000,143500.000000,140500.000000,143000.000000,136614.531250,188133
2013-02-21,142000.000000,142500.000000,140500.000000,141000.000000,134703.843750,164650
2013-02-22,141000.000000,143000.000000,140000.000000,142000.000000,135659.171875,184361
2013-02-25,142500.000000,143000.000000,141000.000000,141500.000000,135181.484375,109760
2013-02-26,140500.000000,141000.000000,138500.000000,138500.000000,132315.468750,179668
2013-02-27,139500.000000,140000.000000,138500.000000,138500.000000,132315.468750,126751
2013-02-28,140000.000000,141000.000000,139000.000000,139000.000000,132793.125000,182892
2013-03-04,139500.000000,141000.000000,138500.000000,139000.000000,132793.125000,142944
2013-03-05,139500.000000,141000.000000,139000.000000,139500.000000,133270.812500,110019
2013-03-06,141000.000000,142000.000000,139500.000000,140000.000000,133748.484375,136618
2013-03-07,139500.000000,140000.000000,138500.000000,138500.000000,132315.468750,105994
2013-03-08,141500.000000,143500.000000,141500.000000,142000.000000,135659.171875,390251
2013-03-11,142000.000000,143000.000000,140500.000000,141500.000000,135181.484375,153936
2013-03-12,142000.000000,142500.000000,141000.000000,141500.000000,135181.484375,78445
2013-03-13,141500.000000,142000.000000,139500.000000,141500.000000,135181.484375,127752
2013-03-14,141000.000000,143000.000000,140000.000000,143000.000000,136614.531250,205793
2013-03-15,143000.000000,143500.000000,140500.000000,141000.000000,134703.843750,211733
2013-03-18,140500.000000,141500.000000,139500.000000,140000.000000,133748.484375,176151
2013-03-19,142000.000000,142000.000000,140000.000000,140500.000000,134226.156250,125830
2013-03-20,140000.000000,140500.000000,138000.000000,138000.000000,131837.796875,165639
2013-03-21,139000.000000,139000.000000,136500.000000,137000.000000,130882.429688,156868
2013-03-22,137000.000000,138500.000000,137000.000000,138000.000000,131837.796875,99098
2013-03-25,139000.000000,140500.000000,138000.000000,140000.000000,133748.484375,141018
2013-03-26,139500.000000,141000.000000,139000.000000,140000.000000,133748.484375,136902
2013-03-27,140000.000000,140500.000000,138500.000000,139500.000000,133270.812500,145772
2013-03-28,139000.000000,141000.000000,139000.000000,140500.000000,134226.156250,119958
2013-03-29,141500.000000,142000.000000,140000.000000,140500.000000,134226.156250,92368
2013-04-01,141000.000000,141000.000000,138000.000000,139000.000000,132793.125000,102874
2013-04-02,138500.000000,139000.000000,137000.000000,137500.000000,131360.109375,130356
2013-04-03,138500.000000,138500.000000,135000.000000,136500.000000,130404.765625,251208
2013-04-04,135000.000000,136000.000000,131500.000000,133000.000000,127061.054688,299091
2013-04-05,132500.000000,133000.000000,126500.000000,127000.000000,121328.992188,390388
2013-04-08,125500.000000,127000.000000,124500.000000,125500.000000,119895.960938,262812
2013-04-09,125500.000000,128000.000000,123500.000000,125000.000000,119418.289063,266278
2013-04-10,126000.000000,127000.000000,124500.000000,126500.000000,120851.304688,269523
2013-04-11,127500.000000,128000.000000,124500.000000,128000.000000,122284.320313,250975
2013-04-12,128000.000000,128500.000000,125000.000000,125000.000000,119418.289063,231656
2013-04-15,125000.000000,128500.000000,125000.000000,127000.000000,121328.992188,188814
2013-04-16,126000.000000,127500.000000,124500.000000,127000.000000,121328.992188,192027
2013-04-17,128000.000000,129500.000000,126000.000000,126500.000000,120851.304688,218005
2013-04-18,126000.000000,126500.000000,122500.000000,122500.000000,117029.921875,310302
2013-04-19,122000.000000,124000.000000,121500.000000,123500.000000,117985.273438,283869
2013-04-22,123000.000000,124000.000000,122000.000000,124000.000000,118462.945313,155014
2013-04-23,123500.000000,124000.000000,120500.000000,122500.000000,117029.921875,256639
2013-04-24,123500.000000,124500.000000,122500.000000,124500.000000,118940.617188,294143
2013-04-25,124500.000000,126000.000000,123500.000000,125000.000000,119418.289063,182377
2013-04-26,125000.000000,128500.000000,123000.000000,124000.000000,118462.945313,363299
2013-04-29,123500.000000,124000.000000,122500.000000,124000.000000,118462.945313,171102
2013-04-30,125000.000000,130500.000000,125000.000000,128500.000000,122762.000000,496925
2013-05-02,128500.000000,131000.000000,127500.000000,128000.000000,122284.320313,157298
2013-05-03,130000.000000,130000.000000,127000.000000,128000.000000,122284.320313,161068
2013-05-06,130000.000000,130500.000000,127000.000000,128000.000000,122284.320313,169771
2013-05-07,128500.000000,129000.000000,127000.000000,127500.000000,121806.656250,84610
2013-05-08,128500.000000,129000.000000,126500.000000,127500.000000,121806.656250,104423
2013-05-09,127500.000000,128500.000000,127000.000000,128500.000000,122762.000000,205539
2013-05-10,129000.000000,129500.000000,125500.000000,126500.000000,120851.304688,144212
2013-05-13,126000.000000,127000.000000,125500.000000,126500.000000,120851.304688,69783
2013-05-14,126000.000000,127500.000000,125500.000000,126500.000000,120851.304688,161761
2013-05-15,126500.000000,127500.000000,125500.000000,126000.000000,120373.632813,101341
2013-05-16,126500.000000,127000.000000,125500.000000,127000.000000,121328.992188,154017
2013-05-20,128000.000000,129500.000000,127000.000000,128500.000000,122762.000000,208404
2013-05-21,128500.000000,129000.000000,127000.000000,128500.000000,122762.000000,138213
2013-05-22,129000.000000,130000.000000,128000.000000,128500.000000,122762.000000,181673
2013-05-23,128000.000000,129000.000000,126500.000000,126500.000000,120851.304688,132795
2013-05-24,127000.000000,127500.000000,126000.000000,127000.000000,121328.992188,121773
2013-05-27,128000.000000,131000.000000,126500.000000,129500.000000,123717.351563,248652
2013-05-28,130000.000000,130500.000000,129000.000000,130000.000000,124195.023438,180558
2013-05-29,131000.000000,138000.000000,130000.000000,136000.000000,129927.109375,702613
2013-05-30,137000.000000,140500.000000,136000.000000,138000.000000,131837.796875,621786
2013-05-31,140000.000000,146000.000000,139000.000000,143500.000000,137092.187500,820372
2013-06-03,142500.000000,144000.000000,141000.000000,141000.000000,134703.843750,298047
2013-06-04,141000.000000,144000.000000,140000.000000,141500.000000,135181.484375,238990
2013-06-05,141500.000000,142500.000000,140000.000000,141000.000000,134703.843750,193390
2013-06-07,141000.000000,142500.000000,137000.000000,140500.000000,134226.156250,299102
2013-06-10,139000.000000,141000.000000,136500.000000,137500.000000,131360.109375,275227
2013-06-11,138000.000000,139000.000000,135000.000000,138500.000000,132315.468750,224869
2013-06-12,137500.000000,138500.000000,136000.000000,138500.000000,132315.468750,155699
2013-06-13,137000.000000,141000.000000,137000.000000,138500.000000,132315.468750,263250
2013-06-14,140500.000000,145500.000000,140000.000000,142500.000000,136136.843750,397199
2013-06-17,142000.000000,143000.000000,136500.000000,138500.000000,132315.468750,218963
2013-06-18,139500.000000,142000.000000,136500.000000,141000.000000,134703.843750,183985
2013-06-19,142500.000000,143000.000000,140500.000000,141500.000000,135181.484375,184060
2013-06-20,139000.000000,142500.000000,137500.000000,141500.000000,135181.484375,222210
2013-06-21,138000.000000,141500.000000,138000.000000,140000.000000,133748.484375,254622
2013-06-24,141000.000000,141000.000000,138000.000000,138000.000000,131837.796875,129943
2013-06-25,136500.000000,138500.000000,132500.000000,134000.000000,128016.414063,206088
2013-06-26,135500.000000,137000.000000,133000.000000,134000.000000,128016.414063,211294
2013-06-27,135500.000000,138000.000000,135000.000000,136000.000000,129927.109375,164101
2013-06-28,136500.000000,137000.000000,134500.000000,136500.000000,130404.765625,218345
2013-07-01,136000.000000,142500.000000,135500.000000,141500.000000,135181.484375,239683
2013-07-02,143000.000000,145000.000000,142000.000000,144000.000000,137569.859375,346187
2013-07-03,143000.000000,145500.000000,141000.000000,141000.000000,134703.843750,207239
2013-07-04,142000.000000,144000.000000,141000.000000,144000.000000,137569.859375,190093
2013-07-05,145500.000000,146000.000000,141500.000000,141500.000000,135181.484375,179956
2013-07-08,141000.000000,143000.000000,139000.000000,140000.000000,133748.484375,140086
2013-07-09,141500.000000,142000.000000,138500.000000,140000.000000,133748.484375,198375
2013-07-10,141000.000000,145000.000000,140500.000000,141000.000000,134703.843750,388743
2013-07-11,143500.000000,146000.000000,142500.000000,146000.000000,139480.562500,295696
2013-07-12,146000.000000,150000.000000,144500.000000,147500.000000,140913.593750,413054
2013-07-15,149500.000000,157000.000000,149000.000000,157000.000000,149989.390625,683771
2013-07-16,157000.000000,157500.000000,154500.000000,157000.000000,149989.390625,410982
2013-07-17,153000.000000,158500.000000,152500.000000,158000.000000,150944.703125,560996
2013-07-18,158500.000000,162500.000000,156500.000000,162000.000000,154766.125000,435377
2013-07-19,161500.000000,163000.000000,158500.000000,162000.000000,154766.125000,396024
2013-07-22,162000.000000,163000.000000,160500.000000,162500.000000,155243.765625,236646
2013-07-23,163000.000000,163000.000000,159000.000000,162000.000000,154766.125000,346757
2013-07-24,162000.000000,169000.000000,161000.000000,164000.000000,156676.796875,504502
2013-07-25,165500.000000,168500.000000,165000.000000,166000.000000,158587.484375,341822
2013-07-26,165500.000000,167000.000000,164500.000000,164500.000000,157154.468750,189417
2013-07-29,166000.000000,169000.000000,164500.000000,165000.000000,157632.140625,286227
2013-07-30,166000.000000,167000.000000,165000.000000,166000.000000,158587.484375,182273
2013-07-31,166500.000000,167000.000000,161000.000000,163000.000000,155721.453125,307252
2013-08-01,163000.000000,168500.000000,163000.000000,168000.000000,160498.171875,301093
2013-08-02,169000.000000,169500.000000,166000.000000,167500.000000,160020.484375,169667
2013-08-05,168000.000000,168000.000000,163000.000000,164500.000000,157154.468750,217464
2013-08-06,165500.000000,166500.000000,160000.000000,165500.000000,158109.812500,380627
2013-08-07,164000.000000,164500.000000,161500.000000,162000.000000,154766.125000,180917
2013-08-08,165000.000000,169000.000000,164000.000000,165000.000000,157632.140625,314975
2013-08-09,165000.000000,166000.000000,161000.000000,163000.000000,155721.453125,203524
2013-08-12,162000.000000,164500.000000,161500.000000,162500.000000,155243.765625,155564
2013-08-13,162000.000000,164500.000000,162000.000000,163500.000000,156199.125000,106032
2013-08-14,164000.000000,166000.000000,161500.000000,165500.000000,158109.812500,220431
2013-08-16,162000.000000,166000.000000,161500.000000,165000.000000,157632.140625,192908
2013-08-19,168000.000000,173000.000000,167000.000000,171000.000000,163364.218750,548726
2013-08-20,170500.000000,173500.000000,163000.000000,164500.000000,157154.468750,488856
2013-08-21,166500.000000,166500.000000,161000.000000,164000.000000,156676.796875,341396
2013-08-22,161500.000000,165000.000000,161500.000000,163500.000000,156199.125000,285978
2013-08-23,165500.000000,173000.000000,164500.000000,169500.000000,161931.171875,545733
2013-08-26,171000.000000,177500.000000,170500.000000,176000.000000,168140.968750,584236
2013-08-27,176000.000000,179500.000000,174000.000000,176500.000000,168618.625000,409211
2013-08-28,173500.000000,178000.000000,173000.000000,176500.000000,168618.625000,294818
2013-08-29,177000.000000,178500.000000,174000.000000,177000.000000,169096.281250,353042
2013-08-30,176500.000000,177000.000000,168000.000000,169000.000000,161453.531250,552970
2013-09-02,168500.000000,170000.000000,164500.000000,169500.000000,161931.171875,436776
2013-09-03,171000.000000,172500.000000,169500.000000,170500.000000,162886.546875,210519
2013-09-04,170500.000000,176500.000000,169500.000000,175000.000000,167185.609375,251220
2013-09-05,176000.000000,178000.000000,173000.000000,174500.000000,166707.921875,206760
2013-09-06,175000.000000,178000.000000,174500.000000,177000.000000,169096.281250,235915
2013-09-09,178500.000000,178500.000000,172000.000000,172000.000000,164319.562500,315863
2013-09-10,170500.000000,171000.000000,165000.000000,167000.000000,159542.843750,822408
2013-09-11,169000.000000,170500.000000,167000.000000,170500.000000,162886.546875,326658
2013-09-12,169500.000000,172000.000000,166500.000000,167000.000000,159542.843750,364665
2013-09-13,168500.000000,172000.000000,167000.000000,170000.000000,162408.875000,232519
2013-09-16,171500.000000,172000.000000,169000.000000,171000.000000,163364.218750,235344
2013-09-17,170500.000000,171000.000000,168500.000000,169500.000000,161931.171875,142670
2013-09-23,172000.000000,181000.000000,171500.000000,181000.000000,172917.671875,736949
2013-09-24,180500.000000,184000.000000,179000.000000,182000.000000,173873.031250,430275
2013-09-25,181000.000000,188000.000000,180500.000000,186000.000000,177694.421875,546677
2013-09-26,187000.000000,193000.000000,184000.000000,192500.000000,183904.156250,516125
2013-09-27,192500.000000,199000.000000,191000.000000,191500.000000,182948.828125,554237
2013-09-30,190000.000000,192500.000000,187000.000000,187500.000000,179127.453125,297545
2013-10-01,187000.000000,193000.000000,187000.000000,189500.000000,181038.125000,288175
2013-10-02,192000.000000,195000.000000,190000.000000,190000.000000,181515.812500,224087
2013-10-04,183500.000000,188500.000000,181000.000000,187500.000000,179127.453125,640118
2013-10-07,190000.000000,191500.000000,186500.000000,188000.000000,179605.093750,195937
2013-10-08,188500.000000,191000.000000,187000.000000,191000.000000,182471.156250,178681
2013-10-10,190000.000000,195000.000000,189000.000000,190000.000000,181515.812500,355636
2013-10-11,193500.000000,196500.000000,192000.000000,194500.000000,185814.843750,337384
2013-10-14,195000.000000,197500.000000,193500.000000,194500.000000,185814.843750,209708
2013-10-15,196000.000000,197000.000000,192500.000000,194500.000000,185814.843750,212458
2013-10-16,194000.000000,196500.000000,188500.000000,189000.000000,180560.453125,494141
2013-10-17,191000.000000,191500.000000,186500.000000,191500.000000,182948.828125,360130
2013-10-18,192000.000000,197000.000000,189000.000000,196000.000000,187247.859375,412581
2013-10-21,195000.000000,197000.000000,191500.000000,195500.000000,186770.203125,277313
2013-10-22,194000.000000,199000.000000,191500.000000,198500.000000,189636.250000,408776
2013-10-23,198500.000000,200000.000000,183000.000000,187000.000000,178649.765625,845681
2013-10-24,185000.000000,188500.000000,181000.000000,188000.000000,179605.093750,521684
2013-10-25,188000.000000,188500.000000,181500.000000,182000.000000,173873.031250,365893
2013-10-28,180500.000000,183500.000000,174000.000000,183500.000000,175306.046875,571449
2013-10-29,182500.000000,183000.000000,179000.000000,179500.000000,171484.671875,323165
2013-10-30,180000.000000,187000.000000,180000.000000,187000.000000,178649.765625,359066
2013-10-31,182000.000000,182500.000000,176500.000000,177000.000000,169096.281250,726901
2013-11-01,178500.000000,182000.000000,176000.000000,181500.000000,173395.343750,337801
2013-11-04,182500.000000,183000.000000,178000.000000,178000.000000,170051.656250,175835
2013-11-05,181500.000000,183000.000000,177000.000000,177500.000000,169573.968750,227191
2013-11-06,176000.000000,180500.000000,169000.000000,171500.000000,163841.875000,781484
2013-11-07,172000.000000,172500.000000,167000.000000,172000.000000,164319.562500,436326
2013-11-08,170000.000000,172000.000000,165500.000000,166500.000000,159065.171875,382087
2013-11-11,168000.000000,170500.000000,164000.000000,167500.000000,160020.484375,269899
2013-11-12,170000.000000,175000.000000,170000.000000,173500.000000,165752.593750,288361
2013-11-13,171000.000000,172500.000000,168000.000000,169500.000000,161931.171875,181962
2013-11-14,172000.000000,172500.000000,167500.000000,172500.000000,164797.250000,227313
2013-11-15,173500.000000,177500.000000,173000.000000,173500.000000,165752.593750,230214
2013-11-18,175000.000000,176000.000000,171500.000000,173500.000000,165752.593750,140096
2013-11-19,169000.000000,169500.000000,166000.000000,168000.000000,160498.171875,621606
2013-11-20,169500.000000,170000.000000,166000.000000,166500.000000,159065.171875,242529
2013-11-21,167000.000000,168500.000000,163000.000000,163500.000000,156199.125000,308088
2013-11-22,164500.000000,173000.000000,164500.000000,172000.000000,164319.562500,391713
2013-11-25,174000.000000,176500.000000,172000.000000,172000.000000,164319.562500,221893
2013-11-26,171000.000000,172500.000000,169000.000000,171500.000000,163841.875000,160085
2013-11-27,171500.000000,173000.000000,170000.000000,172500.000000,164797.250000,161995
2013-11-28,174000.000000,177500.000000,172000.000000,173500.000000,165752.593750,392278
2013-11-29,175500.000000,177500.000000,173000.000000,175500.000000,167663.281250,170112
2013-12-02,177000.000000,177000.000000,173000.000000,174000.000000,166230.265625,117369
2013-12-03,174000.000000,174000.000000,168000.000000,169500.000000,161931.171875,249399
2013-12-04,172500.000000,173500.000000,168000.000000,169500.000000,161931.171875,184449
2013-12-05,169000.000000,172000.000000,168000.000000,169000.000000,161453.531250,129565
2013-12-06,168000.000000,169500.000000,165000.000000,165000.000000,157632.140625,265145
2013-12-09,167000.000000,168500.000000,166000.000000,167000.000000,159542.843750,163383
2013-12-10,168000.000000,168500.000000,165000.000000,165000.000000,157632.140625,128976
2013-12-11,164500.000000,168000.000000,164000.000000,165000.000000,157632.140625,154478
2013-12-12,164000.000000,167000.000000,164000.000000,164500.000000,157154.468750,166730
2013-12-13,164500.000000,168000.000000,163000.000000,168000.000000,160498.171875,186921
2013-12-16,167000.000000,168500.000000,165000.000000,165000.000000,157632.140625,135608
2013-12-17,167000.000000,167500.000000,165000.000000,165500.000000,158109.812500,115149
2013-12-18,166500.000000,167000.000000,164000.000000,164000.000000,156676.796875,165791
2013-12-19,166000.000000,166500.000000,163000.000000,163500.000000,156199.125000,191070
2013-12-20,163000.000000,165000.000000,161500.000000,162000.000000,154766.125000,174698
2013-12-23,162500.000000,164500.000000,161500.000000,163500.000000,156199.125000,153105
2013-12-24,163500.000000,163500.000000,159000.000000,161000.000000,153810.750000,335008
2013-12-26,162500.000000,163000.000000,159500.000000,160000.000000,152855.390625,250680
2013-12-27,160500.000000,163500.000000,159500.000000,162000.000000,156230.781250,203083
2013-12-30,162500.000000,162500.000000,160500.000000,162000.000000,156230.781250,116413
2014-01-02,163500.000000,164500.000000,156500.000000,157500.000000,151891.000000,249000
2014-01-03,157500.000000,159000.000000,153500.000000,153500.000000,148033.468750,288941
2014-01-06,153500.000000,154000.000000,145500.000000,148000.000000,142729.343750,499394
2014-01-07,147000.000000,151500.000000,146500.000000,151000.000000,145622.500000,197574
2014-01-08,151000.000000,152500.000000,149000.000000,150500.000000,145140.296875,216949
2014-01-09,150500.000000,151500.000000,148500.000000,148500.000000,143211.515625,209540
2014-01-10,148500.000000,153000.000000,147500.000000,152500.000000,147069.093750,281746
2014-01-13,151500.000000,152000.000000,151000.000000,151000.000000,145622.500000,151237
2014-01-14,150000.000000,154000.000000,150000.000000,153000.000000,147551.281250,167386
2014-01-15,157500.000000,160000.000000,155000.000000,158500.000000,152855.406250,512085
2014-01-16,159000.000000,159500.000000,156500.000000,156500.000000,150926.640625,153519
2014-01-17,158500.000000,159000.000000,155000.000000,157500.000000,151891.000000,156971
2014-01-20,156500.000000,157500.000000,154000.000000,155000.000000,149480.078125,123179
2014-01-21,154000.000000,155000.000000,152000.000000,155000.000000,149480.078125,213268
2014-01-22,154500.000000,157000.000000,153000.000000,156500.000000,150926.640625,109610
2014-01-23,156500.000000,156500.000000,152500.000000,153000.000000,147551.281250,247712
2014-01-24,151500.000000,154500.000000,146000.000000,150500.000000,145140.296875,420903
2014-01-27,145500.000000,146000.000000,142000.000000,143000.000000,137907.406250,422301
2014-01-28,142500.000000,146000.000000,142500.000000,145500.000000,140318.375000,184493
2014-01-29,146500.000000,147500.000000,143000.000000,143500.000000,138389.593750,232269
2014-02-03,142500.000000,144500.000000,140500.000000,141000.000000,135978.640625,194023
2014-02-04,138500.000000,139500.000000,136000.000000,139000.000000,134049.843750,304744
2014-02-05,140000.000000,145000.000000,139000.000000,142500.000000,137425.203125,277262
2014-02-06,143000.000000,144500.000000,141500.000000,142000.000000,136943.015625,231678
2014-02-07,144000.000000,146000.000000,144000.000000,146000.000000,140800.562500,162718
2014-02-10,148000.000000,148500.000000,146000.000000,146000.000000,140800.562500,142863
2014-02-11,146500.000000,148000.000000,145000.000000,146000.000000,140800.562500,167177
2014-02-12,148000.000000,148500.000000,146500.000000,148000.000000,142729.343750,144217
2014-02-13,147500.000000,151000.000000,146500.000000,146500.000000,141282.750000,182552
2014-02-14,149000.000000,155000.000000,148500.000000,153000.000000,147551.281250,320591
2014-02-17,155000.000000,155500.000000,152000.000000,152500.000000,147069.093750,157983
2014-02-18,153500.000000,156500.000000,153000.000000,154500.000000,148997.859375,180350
2014-02-19,155000.000000,156500.000000,153500.000000,156500.000000,150926.640625,127666
2014-02-20,157500.000000,160000.000000,156500.000000,157500.000000,151891.000000,301188
2014-02-21,159000.000000,160000.000000,156000.000000,157000.000000,151408.843750,234725
2014-02-24,156000.000000,158000.000000,152000.000000,153000.000000,147551.281250,171089
2014-02-25,154000.000000,157500.000000,154000.000000,155000.000000,149480.078125,175576
2014-02-26,158000.000000,160000.000000,156000.000000,156000.000000,150444.421875,254326
2014-02-27,155500.000000,157500.000000,153500.000000,154500.000000,148997.859375,181183
2014-02-28,154500.000000,155000.000000,149500.000000,149500.000000,144175.921875,468044
2014-03-03,147500.000000,152000.000000,147000.000000,150500.000000,145140.296875,263729
2014-03-04,150000.000000,151500.000000,149000.000000,150000.000000,144658.125000,193199
2014-03-05,152500.000000,154000.000000,150500.000000,151500.000000,146104.703125,177701
2014-03-06,152000.000000,155000.000000,151500.000000,155000.000000,149480.078125,209086
2014-03-07,155000.000000,156500.000000,151500.000000,153000.000000,147551.281250,214320
2014-03-10,152500.000000,153000.000000,150000.000000,150500.000000,145140.296875,161702
2014-03-11,151000.000000,156000.000000,150000.000000,156000.000000,150444.421875,223750
2014-03-12,155000.000000,155500.000000,151500.000000,152500.000000,147069.093750,174728
2014-03-13,153500.000000,155000.000000,152000.000000,152500.000000,147069.093750,198908
2014-03-14,150000.000000,152500.000000,150000.000000,150500.000000,145140.296875,152325
2014-03-17,151500.000000,152000.000000,150000.000000,150500.000000,145140.296875,169712
2014-03-18,152000.000000,152500.000000,150000.000000,150500.000000,145140.296875,169835
2014-03-19,151000.000000,151500.000000,150500.000000,150500.000000,145140.296875,99521
2014-03-20,151000.000000,151000.000000,148000.000000,148000.000000,142729.343750,172419
2014-03-21,149000.000000,151500.000000,148000.000000,151500.000000,146104.703125,156213
2014-03-24,152000.000000,155500.000000,151500.000000,152500.000000,147069.093750,196555
2014-03-25,153000.000000,156000.000000,152500.000000,155000.000000,149480.078125,199006
2014-03-26,156500.000000,157000.000000,152000.000000,152000.000000,146586.875000,249489
2014-03-27,152000.000000,152500.000000,150000.000000,151500.000000,146104.703125,206473
2014-03-28,151500.000000,153500.000000,150500.000000,151000.000000,145622.500000,178860
2014-03-31,159000.000000,170000.000000,156000.000000,161000.000000,155266.375000,1973781
2014-04-01,161500.000000,163000.000000,155500.000000,156500.000000,150926.640625,860842
2014-04-02,158000.000000,160500.000000,155500.000000,156000.000000,150444.421875,520011
2014-04-03,156000.000000,158000.000000,155500.000000,155500.000000,149962.234375,394967
2014-04-04,155500.000000,157500.000000,155500.000000,157000.000000,151408.843750,246033
2014-04-07,157000.000000,160000.000000,156500.000000,159000.000000,153337.609375,346179
2014-04-08,159000.000000,160000.000000,158000.000000,159000.000000,153337.609375,197840
2014-04-09,160000.000000,160000.000000,158000.000000,159000.000000,153337.609375,176520
2014-04-10,160000.000000,160000.000000,156500.000000,157000.000000,151408.843750,201796
2014-04-11,155500.000000,158000.000000,155000.000000,158000.000000,152373.203125,149612
2014-04-14,157500.000000,158000.000000,156500.000000,157000.000000,151408.843750,130771
