Date,Open,High,Low,Close,Adj Close,Volume
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,13.779172,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,13.592189,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,13.721639,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,13.807939,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,13.635336,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,13.491505,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,13.376439,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,13.362055,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,13.318906,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,13.275755,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,13.203841,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,13.275755,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,13.592189,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,13.031241,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,12.930555,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,12.801106,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,12.455913,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,12.398374,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,12.944941,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,12.369612,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,12.743573,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,12.801106,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,12.815492,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,12.801106,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,12.585360,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,12.556593,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,12.657272,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,13.088774,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,13.175073,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,13.175073,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,13.318906,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,13.405205,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,13.520273,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,13.592189,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,13.592189,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,13.275755,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,13.074389,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,12.916173,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,12.858643,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,12.686044,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,12.959325,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,12.944941,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,12.772342,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,12.470295,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,12.585360,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,13.175073,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,13.347672,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,13.002474,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,12.786724,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,12.901791,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,13.290137,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,12.944941,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,12.844258,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,13.405205,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,13.491505,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,13.160689,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,12.930555,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,12.815492,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,12.829873,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,12.729193,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,13.175073,33438000
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,12.959325,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,12.801106,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,12.844258,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,12.657272,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,12.686044,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,12.556593,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,12.441525,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,12.312077,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,12.642891,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,12.815492,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,12.714808,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,12.973706,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,13.103156,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,12.700427,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,12.729193,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,12.757959,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,12.614126,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,12.441525,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,12.240160,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,12.268929,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,12.412759,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,12.441525,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,12.197009,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,11.779896,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,11.506615,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,11.707980,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,11.880580,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,11.952495,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,12.254542,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,12.010031,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,11.966882,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,12.352430,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,12.248630,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,12.678667,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13.019728,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,13.331133,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,13.316305,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,13.049385,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13.123529,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,12.826952,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,12.604519,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,12.500715,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,12.322771,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,12.337602,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12.055855,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12.189312,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,12.619348,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,12.485888,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,12.604519,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,12.560033,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,12.604519,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,12.530375,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,12.411745,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,12.515546,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,12.901095,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,12.634178,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,12.352430,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12.174483,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,11.699961,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11.269923,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,10.736087,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,10.676770,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,10.498822,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,10.483994,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11.121635,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11.151293,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,10.513651,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10.083615,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10.246735,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,10.721255,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,10.498822,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,10.750915,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,10.765741,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,10.869544,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11.003004,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11.032663,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,11.433039,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,11.403381,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,10.839888,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,10.780572,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,11.462700,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,11.833421,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,11.566501,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11.166121,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,11.433039,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,11.833421,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,11.981709,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12.026195,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12.055855,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,11.714788,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11.240265,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,11.492353,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,11.922391,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,11.966882,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,12.411745,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,12.456231,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,12.278287,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,12.485888,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,12.678667,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,12.752808,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,12.960412,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13.064214,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,13.316305,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,13.197675,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13.138356,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,13.197675,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13.093870,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13.138356,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,13.449766,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,13.598052,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,13.953944,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14.013261,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,13.850141,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,13.701853,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14.013261,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,14.354323,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,14.680560,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,14.398809,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,14.339495,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,14.902990,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,14.725044,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,14.383981,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,14.606411,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,13.864968,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,14.576755,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,14.769533,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,14.769533,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,14.458124,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,14.532270,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,14.280178,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,14.087404,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,14.280178,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,13.864968,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,13.983603,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14.042918,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,14.502608,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,14.902990,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,14.888162,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,15.926179,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,15.570290,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,15.807549,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,15.481313,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,15.659265,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,15.777892,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,15.614776,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,16.074469,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,15.570290,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,15.422001,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,15.051280,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,15.496143,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,14.932652,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,15.006789,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,15.674088,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,15.599945,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,15.837209,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,15.807549,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,15.911350,11133650
2011-12-28,21460.000000,21460.000000,21200.000000,21220.000000,20.512690,11023850
2011-12-29,21240.000000,21540.000000,21140.000000,21160.000000,20.454687,10923900
2012-01-02,21400.000000,21600.000000,21300.000000,21600.000000,20.880024,13151350
2012-01-03,21860.000000,22100.000000,21840.000000,22100.000000,21.363358,16927750
2012-01-04,22100.000000,22200.000000,21500.000000,21600.000000,20.880024,17103700
2012-01-05,21460.000000,21580.000000,21100.000000,21100.000000,20.396688,17298400
2012-01-06,21120.000000,21320.000000,20600.000000,20800.000000,20.106688,18816250
2012-01-09,20800.000000,20820.000000,20300.000000,20320.000000,19.642691,19283000
2012-01-10,20420.000000,20720.000000,20420.000000,20520.000000,19.836023,20414800
2012-01-11,20340.000000,20480.000000,20280.000000,20420.000000,19.739359,19110150
2012-01-12,20320.000000,20580.000000,20220.000000,20560.000000,19.874687,18511000
2012-01-13,20560.000000,21000.000000,20520.000000,20920.000000,20.222689,14630750
2012-01-16,20800.000000,20800.000000,20400.000000,20600.000000,19.913351,11614950
2012-01-17,20820.000000,20960.000000,20480.000000,20720.000000,20.029356,17084400
2012-01-18,21020.000000,21040.000000,20440.000000,20600.000000,19.913351,15359650
2012-01-19,20760.000000,21440.000000,20740.000000,21440.000000,20.725357,22385800
2012-01-20,21800.000000,22100.000000,21520.000000,22100.000000,21.363358,25550800
2012-01-25,21840.000000,22500.000000,21840.000000,22280.000000,21.537355,22751300
2012-01-26,22320.000000,22420.000000,21880.000000,22260.000000,21.518026,17655150
2012-01-27,22400.000000,22500.000000,22220.000000,22500.000000,21.750023,12741200
2012-01-30,22580.000000,22600.000000,22180.000000,22300.000000,21.556688,16354450
2012-01-31,22100.000000,22400.000000,21780.000000,22140.000000,21.402021,21731350
2012-02-01,22140.000000,22140.000000,21560.000000,21580.000000,20.860687,22849650
2012-02-02,21720.000000,22080.000000,21360.000000,21600.000000,20.880024,22402650
2012-02-03,21420.000000,21680.000000,21120.000000,21320.000000,20.609354,17801400
2012-02-06,21680.000000,21820.000000,21320.000000,21480.000000,20.764025,15837500
2012-02-07,21540.000000,21920.000000,21460.000000,21860.000000,21.131361,11921950
2012-02-08,21980.000000,22000.000000,21680.000000,21840.000000,21.112019,11809400
2012-02-09,21740.000000,21800.000000,21200.000000,21680.000000,20.957354,24005850
2012-02-10,21680.000000,21680.000000,21220.000000,21240.000000,20.532022,18579100
2012-02-13,21380.000000,21780.000000,21340.000000,21660.000000,20.938019,16017250
2012-02-14,21680.000000,21780.000000,21480.000000,21600.000000,20.880024,12317400
2012-02-15,21960.000000,22760.000000,21840.000000,22700.000000,21.943356,28522350
2012-02-16,22600.000000,22800.000000,22420.000000,22700.000000,21.943356,15411800
2012-02-17,23180.000000,23600.000000,23120.000000,23520.000000,22.736023,17308450
2012-02-20,23560.000000,23880.000000,23320.000000,23500.000000,22.716690,14814150
2012-02-21,23500.000000,23960.000000,23300.000000,23600.000000,22.813356,10808250
2012-02-22,23640.000000,24000.000000,23440.000000,23940.000000,23.142027,11779250
2012-02-23,23460.000000,23580.000000,23020.000000,23200.000000,22.426691,23259200
2012-02-24,23060.000000,23720.000000,23060.000000,23600.000000,22.813356,14240300
2012-02-27,23480.000000,23600.000000,23180.000000,23420.000000,22.639360,8273300
2012-02-28,23920.000000,24000.000000,23620.000000,23700.000000,22.910030,16648100
2012-02-29,23820.000000,24180.000000,23820.000000,24120.000000,23.316031,17278300
2012-03-02,24300.000000,24340.000000,23580.000000,23640.000000,22.852024,18023700
2012-03-05,23800.000000,23820.000000,23320.000000,23480.000000,22.697357,11175250
2012-03-06,23580.000000,23860.000000,23340.000000,23600.000000,22.813356,10572850
2012-03-07,23500.000000,23660.000000,23300.000000,23440.000000,22.658691,11521550
2012-03-08,23600.000000,23720.000000,23300.000000,23600.000000,22.813356,20270400
2012-03-09,23820.000000,24620.000000,23760.000000,24600.000000,23.780029,18228800
